Label,Number,Abstract
2,135,"  Let $\Dh$ and $A$ be unital and separable $C^{*}$-algebras; let $\Dh$ be
strongly self-absorbing. It is known that any two unital $^*$-homomorphisms
from $\Dh$ to $A \otimes \Dh$ are approximately unitarily equivalent. We show
that, if $\Dh$ is also $K_{1}$-injective, they are even asymptotically
unitarily equivalent. This in particular implies that any unital endomorphism
of $\Dh$ is asymptotically inner. Moreover, the space of automorphisms of $\Dh$
is compactly-contractible (in the point-norm topology) in the sense that for
any compact Hausdorff space $X$, the set of homotopy classes $[X,\Aut(\Dh)]$
reduces to a point. The respective statement holds for the space of unital
endomorphisms of $\Dh$. As an application, we give a description of the
Kasparov group $KK(\Dh, A\ot \Dh)$ in terms of $^*$-homomorphisms and
asymptotic unitary equivalence. Along the way, we show that the Kasparov group
$KK(\Dh, A\ot \Dh)$ is isomorphic to $K_0(A\ot \Dh)$.
"
2,136,"  A new expression as a certain asymptotic limit via ""discrete micro-states"" of
permutations is provided to the mutual information of both continuous and
discrete random variables.
"
2,137,"  We present an algorithm for systematic encoding of Hermitian codes. For a
Hermitian code defined over GF(q^2), the proposed algorithm achieves a run time
complexity of O(q^2) and is suitable for VLSI implementation. The encoder
architecture uses as main blocks q varying-rate Reed-Solomon encoders and
achieves a space complexity of O(q^2) in terms of finite field multipliers and
memory elements.
"
2,138,"  We consider the curvature of a family of warped products of two
pseduo-Riemannian manifolds $(B,g_B)$ and $(F,g_F)$ furnished with metrics of
the form $c^{2}g_B \oplus w^2 g_F$ and, in particular, of the type $w^{2
\mu}g_B \oplus w^2 g_F$, where $c, w \colon B \to (0,\infty)$ are smooth
functions and $\mu$ is a real parameter. We obtain suitable expressions for the
Ricci tensor and scalar curvature of such products that allow us to establish
results about the existence of Einstein or constant scalar curvature structures
in these categories. If $(B,g_B)$ is Riemannian, the latter question involves
nonlinear elliptic partial differential equations with concave-convex
nonlinearities and singular partial differential equations of the
Lichnerowicz-York type among others.
"
2,139,"  This is a final step in a local classification of pseudo-Riemannian manifolds
with parallel Weyl tensor that are not conformally flat or locally symmetric.
"
2,140,"  We introduce a new class of ""random"" subsets of natural numbers, WM sets.
This class contains normal sets (sets whose characteristic function is a normal
binary sequence). We establish necessary and sufficient conditions for
solvability of systems of linear equations within every WM set and within every
normal set. We also show that partition-regular system of linear equations with
integer coefficients is solvable in any WM set.
"
2,141,"  We study birational maps with empty base locus defined by almost complete
intersection ideals. Birationality is shown to be expressed by the equality of
two Chern numbers. We provide a relatively effective method of their
calculation in terms of certain Hilbert coefficients. In dimension two the
structure of the irreducible ideals leads naturally to the calculation of
Sylvester determinants via a computer-assisted method. For degree at most 5 we
produce the full set of defining equations of the base ideal. The results
answer affirmatively some questions raised by D. Cox.
"
2,142,"  We prove an Alexander type theorem for the spectral unit ball $\Omega_n$
showing that there are no non-trivial proper holomorphic mappings in
$\Omega_n$, $n\geq 2$.
"
2,143,"  Consider the family S of irreducible plane curves of degree n with d nodes
and k cusps as singularities. Let W be an irreducible component of S. We
consider the natural rational map from W to the moduli space of curves of genus
g=(n-1)(n-2)/2-d-k. We define the ""number of moduli of W"" as the dimension of
the image of W with respect to this map. If W has the expected dimension equal
to 3n+g-1-k, then the number of moduli of W is at most equal to the min(3g-3,
3g-3+\rho-k), dove \rho is the Brill-Neother number of the linear series of
degree n and dimension 2 on a smooth curve of genus g. We say that W has the
expected number of moduli if the equality holds. In this paper we construct
examples of families of irreducible plane curves with nodes and cusps as
singularities having expected number of moduli and with non-positive
Brill-Noether number.
"
2,144,"  If $\mu$ is a finite complex measure in the complex plane $\C$ we denote by
$C^\mu$ its Cauchy integral defined in the sense of principal value. The
measure $\mu$ is called reflectionless if it is continuous (has no atoms) and
$C^\mu=0$ at $\mu$-almost every point. We show that if $\mu$ is reflectionless
and its Cauchy maximal function $C^\mu_*$ is summable with respect to $|\mu|$
then $\mu$ is trivial. An example of a reflectionless measure whose maximal
function belongs to the ""weak"" $L^1$ is also constructed, proving that the
above result is sharp in its scale. We also give a partial geometric
description of the set of reflectionless measures on the line and discuss
connections of our results with the notion of sets of finite perimeter in the
sense of De Giorgi.
"
2,145,"  Let S be the variety of irreducible sextics with six cusps as singularities.
Let W be one of irreducible components of W. Denoting by M_4 the space of
moduli of smooth curves of genus 4, the moduli map of W is the rational map
from W to M_4 sending the general point of W, corresponding to a plane curve D,
to the point of M_4 parametrizing the normalization curve of D. The number of
moduli of W is, by definition the dimension of the image of W with respect to
the moduli map. We know that this number is at most equal to seven. In this
paper we prove that both irreducible components of S have number of moduli
exactly equal to seven.
"
